Territorio;Año;Mes;Año_mes;Precio medio;Nombre del Producto;Indicador
Gran Canaria;2021;diciembre;2021-12;1.73;Plátanos;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.05;Plátanos;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.83;Plátanos;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;2.20;Puerros;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;0.92;Puerros;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.69;Puerros;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.78;Sandías;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.30;Sandías;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.68;Sandías;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.65;Tomates;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.23;Tomates;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.55;Tomates;Precio medio en origen
Gran Canaria;2021;diciembre;2021-12;1.56;Zanahorias;Precio medio en destino
Gran Canaria;2021;diciembre;2021-12;1.65;Zanahorias;Precio medio en merca
Gran Canaria;2021;diciembre;2021-12;0.89;Zanahorias;Precio medio en origen
Gran Canaria;2022;enero;2022-01;5.69;Aguacates;Precio medio en destino
Gran Canaria;2022;enero;2022-01;3.89;Aguacates;Precio medio en merca
Gran Canaria;2022;enero;2022-01;2.56;Aguacates;Precio medio en origen
Gran Canaria;2022;enero;2022-01;2.34;Batatas y boniatos;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.26;Batatas y boniatos;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.91;Batatas y boniatos;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.55;Berenjenas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.28;Berenjenas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.96;Berenjenas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;4.44;Berros;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.63;Berros;Precio medio en merca
Gran Canaria;2022;enero;2022-01;3.24;Brócoli;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.37;Brócoli;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.09;Brócoli;Precio medio en origen
Gran Canaria;2022;enero;2022-01;2.11;Bubangos;Precio medio en destino
Gran Canaria;2022;enero;2022-01;2.15;Bubangos;Precio medio en merca
Gran Canaria;2022;enero;2022-01;2.44;Calabacines;Precio medio en destino
Gran Canaria;2022;enero;2022-01;2.49;Calabacines;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.13;Calabacines;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.70;Calabazas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.82;Calabazas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.29;Calabazas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.55;Cebollas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.97;Cebollas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.02;Cebollas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;0.87;Cebolletas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.69;Coles;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.88;Coles;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.67;Coles;Precio medio en origen
Gran Canaria;2022;enero;2022-01;2.38;Coliflores;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.12;Coliflores;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.56;Coliflores;Precio medio en origen
Gran Canaria;2022;enero;2022-01;11.79;Fresas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;8.87;Fresas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;7.30;Fresas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;4.86;Judías verdes;Precio medio en destino
Gran Canaria;2022;enero;2022-01;4.80;Judías verdes;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.84;Judías verdes;Precio medio en origen
Gran Canaria;2022;enero;2022-01;2.30;Lechugas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.91;Lechugas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.74;Lechugas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.68;Limones;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.89;Limones;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.49;Limones;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.77;Mandarinas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.10;Mandarinas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;5.14;Mangos;Precio medio en destino
Gran Canaria;2022;enero;2022-01;2.83;Mangos;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.05;Melones;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.66;Naranjas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.95;Naranjas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.47;Naranjas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.83;Papas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.24;Papas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.88;Papas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;2.36;Papayas;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.20;Papayas;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.94;Papayas;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.23;Pepinos;Precio medio en destino
Gran Canaria;2022;enero;2022-01;0.75;Pepinos;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.74;Pepinos;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.87;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.53;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.93;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2022;enero;2022-01;3.95;Pinas de millo;Precio medio en destino
Gran Canaria;2022;enero;2022-01;3.21;Pinas de millo;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.62;Pinas de millo;Precio medio en origen
Gran Canaria;2022;enero;2022-01;4.76;Piñas tropicales;Precio medio en destino
Gran Canaria;2022;enero;2022-01;4.95;Piñas tropicales;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.80;Plátanos;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.40;Plátanos;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.99;Plátanos;Precio medio en origen
Gran Canaria;2022;enero;2022-01;2.15;Puerros;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.11;Puerros;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.66;Puerros;Precio medio en origen
Gran Canaria;2022;enero;2022-01;3.25;Sandías;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.39;Sandías;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.68;Tomates;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.51;Tomates;Precio medio en merca
Gran Canaria;2022;enero;2022-01;0.58;Tomates;Precio medio en origen
Gran Canaria;2022;enero;2022-01;1.48;Zanahorias;Precio medio en destino
Gran Canaria;2022;enero;2022-01;1.68;Zanahorias;Precio medio en merca
Gran Canaria;2022;enero;2022-01;1.00;Zanahorias;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;5.13;Aguacates;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;3.67;Aguacates;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;2.58;Aguacates;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;2.32;Batatas y boniatos;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.20;Batatas y boniatos;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.66;Berenjenas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.11;Berenjenas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.81;Berenjenas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;4.71;Berros;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.45;Berros;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;3.25;Brócoli;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.31;Brócoli;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.10;Brócoli;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;0.71;Bubangos;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.85;Calabacines;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.79;Calabacines;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.65;Calabacines;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.71;Calabazas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.65;Calabazas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.22;Calabazas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.58;Cebollas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.75;Cebollas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.92;Cebollas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;0.88;Cebolletas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.48;Coles;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.53;Coles;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.46;Coles;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;2.34;Coliflores;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.12;Coliflores;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.74;Coliflores;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;8.56;Fresas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;7.95;Fresas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;4.29;Fresas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;4.64;Judías verdes;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;3.45;Judías verdes;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;2.60;Judías verdes;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;2.63;Lechugas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.77;Lechugas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.69;Lechugas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.58;Limones;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.95;Limones;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.50;Limones;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.90;Mandarinas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.30;Mandarinas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;8.21;Mangos;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;2.77;Mangos;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.05;Melones;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.40;Naranjas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.95;Naranjas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.48;Naranjas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.91;Papas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.37;Papas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.80;Papas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;2.51;Papayas;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.38;Papayas;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.09;Papayas;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.73;Pepinos;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.75;Pepinos;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.60;Pepinos;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.76;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.22;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.91;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2022;febrero;2022-02;3.96;Pinas de millo;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;2.82;Pinas de millo;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.57;Pinas de millo;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;4.55;Piñas tropicales;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;5.15;Piñas tropicales;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.88;Piñas tropicales;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.75;Plátanos;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.45;Plátanos;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.03;Plátanos;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;2.13;Puerros;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.79;Puerros;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.64;Puerros;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;2.25;Sandías;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;1.56;Tomates;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;1.05;Tomates;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.64;Tomates;Precio medio en origen
Gran Canaria;2022;febrero;2022-02;1.40;Zanahorias;Precio medio en destino
Gran Canaria;2022;febrero;2022-02;0.98;Zanahorias;Precio medio en merca
Gran Canaria;2022;febrero;2022-02;0.72;Zanahorias;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;5.55;Aguacates;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;3.26;Aguacates;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;2.41;Aguacates;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;2.31;Batatas y boniatos;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.67;Batatas y boniatos;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.93;Batatas y boniatos;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.65;Berenjenas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.93;Berenjenas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.65;Berenjenas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;5.62;Berros;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.65;Berros;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;3.14;Brócoli;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.62;Brócoli;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.16;Brócoli;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.80;Bubangos;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.68;Bubangos;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.52;Calabacines;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.73;Calabacines;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.58;Calabacines;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.78;Calabazas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.90;Calabazas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.26;Calabazas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.72;Cebollas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.90;Cebollas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.01;Cebollas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.28;Cebolletas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.33;Coles;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.02;Coles;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.32;Coles;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;2.23;Coliflores;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.92;Coliflores;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.81;Coliflores;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;5.39;Fresas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;4.40;Fresas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;3.43;Fresas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;4.53;Judías verdes;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;3.11;Judías verdes;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;2.28;Lechugas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.76;Lechugas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.70;Lechugas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.57;Limones;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.99;Limones;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.49;Limones;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.91;Mandarinas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.45;Mandarinas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;13.60;Mangos;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;5.32;Mangos;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;3.45;Melones;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.05;Melones;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.66;Naranjas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.95;Naranjas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.54;Naranjas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.82;Papas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.38;Papas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.70;Papas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;2.14;Papayas;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;2.27;Papayas;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.33;Papayas;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.75;Pepinos;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.75;Pepinos;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.33;Pepinos;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.85;Pimientos (Capsicum);Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.43;Pimientos (Capsicum);Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.00;Pimientos (Capsicum);Precio medio en origen
Gran Canaria;2022;marzo;2022-03;3.77;Pinas de millo;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;2.67;Pinas de millo;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.52;Pinas de millo;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;4.78;Piñas tropicales;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;4.85;Piñas tropicales;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.93;Piñas tropicales;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.77;Plátanos;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.49;Plátanos;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.04;Plátanos;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;2.25;Puerros;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.86;Puerros;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.62;Puerros;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;2.25;Sandías;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;1.65;Tomates;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;1.35;Tomates;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.96;Tomates;Precio medio en origen
Gran Canaria;2022;marzo;2022-03;1.47;Zanahorias;Precio medio en destino
Gran Canaria;2022;marzo;2022-03;0.89;Zanahorias;Precio medio en merca
Gran Canaria;2022;marzo;2022-03;0.51;Zanahorias;Precio medio en origen
Gran Canaria;2022;abril;2022-04;5.20;Aguacates;Precio medio en destino
Gran Canaria;2022;abril;2022-04;3.96;Aguacates;Precio medio en merca
Gran Canaria;2022;abril;2022-04;3.06;Aguacates;Precio medio en origen
Gran Canaria;2022;abril;2022-04;2.47;Batatas y boniatos;Precio medio en destino
Gran Canaria;2022;abril;2022-04;1.86;Batatas y boniatos;Precio medio en merca
Gran Canaria;2022;abril;2022-04;1.30;Batatas y boniatos;Precio medio en origen
